year,px,py,tachid,ekid
2008,139.4313517,35.70481039,2.09932956,1.476351742
1999,139.4313517,35.70873637,2.294400948,1.700105607
2000,139.4313517,35.70873637,2.294400948,1.700105607
2001,139.4313517,35.70873637,2.294400948,1.700105607
2002,139.4313517,35.70873637,2.294400948,1.700105607
2003,139.4313517,35.70873637,2.294400948,1.700105607
2004,139.4313517,35.70873637,2.294400948,1.700105607
2005,139.4313517,35.70873637,2.294400948,1.700105607
2006,139.4313517,35.70873637,2.294400948,1.700105607
2007,139.4313517,35.70873637,2.294400948,1.700105607
2008,139.4313517,35.70873637,2.294400948,1.700105607
1999,139.4313517,35.7205143,3.180319899,1.321379598
2000,139.4313517,35.7205143,3.180319899,1.321379598
2001,139.4313517,35.7205143,3.180319899,1.321379598
2002,139.4313517,35.7205143,3.180319899,1.321379598
2003,139.4313517,35.7205143,3.180319899,1.321379598
2004,139.4313517,35.7205143,3.180319899,1.321379598
2005,139.4313517,35.7205143,3.180319899,1.321379598
2006,139.4313517,35.7205143,3.180319899,1.321379598
2007,139.4313517,35.7205143,3.180319899,1.321379598
2008,139.4313517,35.7205143,3.180319899,1.321379598
1999,139.4313517,35.72444027,3.534230163,0.994764415
2000,139.4313517,35.72444027,3.534230163,0.994764415
2001,139.4313517,35.72444027,3.534230163,0.994764415
2002,139.4313517,35.72444027,3.534230163,0.994764415
2003,139.4313517,35.72444027,3.534230163,0.994764415
2004,139.4313517,35.72444027,3.534230163,0.994764415
2005,139.4313517,35.72444027,3.534230163,0.994764415
2006,139.4313517,35.72444027,3.534230163,0.994764415
2007,139.4313517,35.72444027,3.534230163,0.994764415
2008,139.4313517,35.72444027,3.534230163,0.994764415
1999,139.4313517,35.73229223,4.287530994,0.333711612
2000,139.4313517,35.73229223,4.287530994,0.333711612
2001,139.4313517,35.73229223,4.287530994,0.333711612
2002,139.4313517,35.73229223,4.287530994,0.333711612
2003,139.4313517,35.73229223,4.287530994,0.333711612
2004,139.4313517,35.73229223,4.287530994,0.333711612
2005,139.4313517,35.73229223,4.287530994,0.333711612
2006,139.4313517,35.73229223,4.287530994,0.333711612
2007,139.4313517,35.73229223,4.287530994,0.333711612
2008,139.4313517,35.73229223,4.287530994,0.333711612
1999,139.4313517,35.7362182,4.679606075,0.491923209
2000,139.4313517,35.7362182,4.679606075,0.491923209
2001,139.4313517,35.7362182,4.679606075,0.491923209
2002,139.4313517,35.7362182,4.679606075,0.491923209
2003,139.4313517,35.7362182,4.679606075,0.491923209
2004,139.4313517,35.7362182,4.679606075,0.491923209
2005,139.4313517,35.7362182,4.679606075,0.491923209
2006,139.4313517,35.7362182,4.679606075,0.491923209
2007,139.4313517,35.7362182,4.679606075,0.491923209
2008,139.4313517,35.7362182,4.679606075,0.491923209
1999,139.4313517,35.74014418,5.078810715,0.867425913
2000,139.4313517,35.74014418,5.078810715,0.867425913
2001,139.4313517,35.74014418,5.078810715,0.867425913
2002,139.4313517,35.74014418,5.078810715,0.867425913
2003,139.4313517,35.74014418,5.078810715,0.867425913
2004,139.4313517,35.74014418,5.078810715,0.867425913
2005,139.4313517,35.74014418,5.078810715,0.867425913
2006,139.4313517,35.74014418,5.078810715,0.867425913
2007,139.4313517,35.74014418,5.078810715,0.867425913
2008,139.4313517,35.74014418,5.078810715,0.867425913
1999,139.4313517,35.74407015,5.483588042,1.281671274
2000,139.4313517,35.74407015,5.483588042,1.281671274
2001,139.4313517,35.74407015,5.483588042,1.281671274
2002,139.4313517,35.74407015,5.483588042,1.281671274
2003,139.4313517,35.74407015,5.483588042,1.281671274
2004,139.4313517,35.74407015,5.483588042,1.281671274
2005,139.4313517,35.74407015,5.483588042,1.281671274
2006,139.4313517,35.74407015,5.483588042,1.281671274
2007,139.4313517,35.74407015,5.483588042,1.281671274
2008,139.4313517,35.74407015,5.483588042,1.281671274
1999,139.4313517,35.74799613,5.892789799,1.691457422
2000,139.4313517,35.74799613,5.892789799,1.691457422
2001,139.4313517,35.74799613,5.892789799,1.691457422
2002,139.4313517,35.74799613,5.892789799,1.691457422
2003,139.4313517,35.74799613,5.892789799,1.691457422
2004,139.4313517,35.74799613,5.892789799,1.691457422
2005,139.4313517,35.74799613,5.892789799,1.691457422
2006,139.4313517,35.74799613,5.892789799,1.691457422
2007,139.4313517,35.74799613,5.892789799,1.691457422
2008,139.4313517,35.74799613,5.892789799,1.691457422
1999,139.4313517,35.75192211,6.305554669,1.494833167
2000,139.4313517,35.75192211,6.305554669,1.494833167
2001,139.4313517,35.75192211,6.305554669,1.494833167
2002,139.4313517,35.75192211,6.305554669,1.494833167
2003,139.4313517,35.75192211,6.305554669,1.494833167
2004,139.4313517,35.75192211,6.305554669,1.494833167
2005,139.4313517,35.75192211,6.305554669,1.494833167
2006,139.4313517,35.75192211,6.305554669,1.494833167
2007,139.4313517,35.75192211,6.305554669,1.494833167
2008,139.4313517,35.75192211,6.305554669,1.494833167
1999,139.4313517,35.75584808,6.721226228,1.409907249
2000,139.4313517,35.75584808,6.721226228,1.409907249
2001,139.4313517,35.75584808,6.721226228,1.409907249
2002,139.4313517,35.75584808,6.721226228,1.409907249
2003,139.4313517,35.75584808,6.721226228,1.409907249
2004,139.4313517,35.75584808,6.721226228,1.409907249
2005,139.4313517,35.75584808,6.721226228,1.409907249
2006,139.4313517,35.75584808,6.721226228,1.409907249
2007,139.4313517,35.75584808,6.721226228,1.409907249
2008,139.4313517,35.75584808,6.721226228,1.409907249
1999,139.4313517,35.75977406,7.139296787,1.420574431
2000,139.4313517,35.75977406,7.139296787,1.420574431
2001,139.4313517,35.75977406,7.139296787,1.420574431
2002,139.4313517,35.75977406,7.139296787,1.420574431
2003,139.4313517,35.75977406,7.139296787,1.420574431
2004,139.4313517,35.75977406,7.139296787,1.420574431
2005,139.4313517,35.75977406,7.139296787,1.420574431
2006,139.4313517,35.75977406,7.139296787,1.420574431
2007,139.4313517,35.75977406,7.139296787,1.420574431
2008,139.4313517,35.75977406,7.139296787,1.420574431
1999,139.4313517,35.76370004,7.559368326,1.145636513
2000,139.4313517,35.76370004,7.559368326,1.145636513
2001,139.4313517,35.76370004,7.559368326,1.145636513
2002,139.4313517,35.76370004,7.559368326,1.145636513
2003,139.4313517,35.76370004,7.559368326,1.145636513
2004,139.4313517,35.76370004,7.559368326,1.145636513
2005,139.4313517,35.76370004,7.559368326,1.145636513
2006,139.4313517,35.76370004,7.559368326,1.145636513
2007,139.4313517,35.76370004,7.559368326,1.145636513
2008,139.4313517,35.76370004,7.559368326,1.145636513
1999,139.4354043,35.60666099,10.41059925,2.367400698
2000,139.4354043,35.60666099,10.41059925,2.367400698
2001,139.4354043,35.60666099,10.41059925,2.367400698
2002,139.4354043,35.60666099,10.41059925,2.367400698
2003,139.4354043,35.60666099,10.41059925,2.367400698
2004,139.4354043,35.60666099,10.41059925,2.367400698
2005,139.4354043,35.60666099,10.41059925,2.367400698
2006,139.4354043,35.60666099,10.41059925,2.367400698
2007,139.4354043,35.60666099,10.41059925,2.367400698
2008,139.4354043,35.60666099,10.41059925,2.367400698
1999,139.4354043,35.61058696,9.98710725,2.008358224
2000,139.4354043,35.61058696,9.98710725,2.008358224
2001,139.4354043,35.61058696,9.98710725,2.008358224
2002,139.4354043,35.61058696,9.98710725,2.008358224
2003,139.4354043,35.61058696,9.98710725,2.008358224
2004,139.4354043,35.61058696,9.98710725,2.008358224
2005,139.4354043,35.61058696,9.98710725,2.008358224
2006,139.4354043,35.61058696,9.98710725,2.008358224
2007,139.4354043,35.61058696,9.98710725,2.008358224
2008,139.4354043,35.61058696,9.98710725,2.008358224
1999,139.4354043,35.61451294,9.564719541,1.683985926
2000,139.4354043,35.61451294,9.564719541,1.683985926
2001,139.4354043,35.61451294,9.564719541,1.683985926
2002,139.4354043,35.61451294,9.564719541,1.683985926
2003,139.4354043,35.61451294,9.564719541,1.683985926
2004,139.4354043,35.61451294,9.564719541,1.683985926
2005,139.4354043,35.61451294,9.564719541,1.683985926
2006,139.4354043,35.61451294,9.564719541,1.683985926
2007,139.4354043,35.61451294,9.564719541,1.683985926
2008,139.4354043,35.61451294,9.564719541,1.683985926
1999,139.4354043,35.61843892,9.143589165,1.420538178
2000,139.4354043,35.61843892,9.143589165,1.420538178
2001,139.4354043,35.61843892,9.143589165,1.420538178
2002,139.4354043,35.61843892,9.143589165,1.420538178
2003,139.4354043,35.61843892,9.143589165,1.420538178
2004,139.4354043,35.61843892,9.143589165,1.420538178
2005,139.4354043,35.61843892,9.143589165,1.420538178
2006,139.4354043,35.61843892,9.143589165,1.420538178
2007,139.4354043,35.61843892,9.143589165,1.420538178
2008,139.4354043,35.61843892,9.143589165,1.420538178
1999,139.4354043,35.62236489,8.723898212,1.256926051
2000,139.4354043,35.62236489,8.723898212,1.256926051
2001,139.4354043,35.62236489,8.723898212,1.256926051
2002,139.4354043,35.62236489,8.723898212,1.256926051
2003,139.4354043,35.62236489,8.723898212,1.256926051
2004,139.4354043,35.62236489,8.723898212,1.256926051
2005,139.4354043,35.62236489,8.723898212,1.256926051
2006,139.4354043,35.62236489,8.723898212,1.256926051
2007,139.4354043,35.62236489,8.723898212,1.256926051
2008,139.4354043,35.62236489,8.723898212,1.256926051
1999,139.4354043,35.62629087,8.305864885,1.233536278
2000,139.4354043,35.62629087,8.305864885,1.233536278
2001,139.4354043,35.62629087,8.305864885,1.233536278
2002,139.4354043,35.62629087,8.305864885,1.233536278
2003,139.4354043,35.62629087,8.305864885,1.233536278
2004,139.4354043,35.62629087,8.305864885,1.233536278
2005,139.4354043,35.62629087,8.305864885,1.233536278
2006,139.4354043,35.62629087,8.305864885,1.233536278
2007,139.4354043,35.62629087,8.305864885,1.233536278
2008,139.4354043,35.62629087,8.305864885,1.233536278
1999,139.4354043,35.63021685,7.889752672,1.357635691
2000,139.4354043,35.63021685,7.889752672,1.357635691
2001,139.4354043,35.63021685,7.889752672,1.357635691
2002,139.4354043,35.63021685,7.889752672,1.357635691
2003,139.4354043,35.63021685,7.889752672,1.357635691
2004,139.4354043,35.63021685,7.889752672,1.357635691
2005,139.4354043,35.63021685,7.889752672,1.357635691
2006,139.4354043,35.63021685,7.889752672,1.357635691
2007,139.4354043,35.63021685,7.889752672,1.357635691
2008,139.4354043,35.63021685,7.889752672,1.357635691
1999,139.4354043,35.63414282,7.475882371,1.480800181
2000,139.4354043,35.63414282,7.475882371,1.480800181
2001,139.4354043,35.63414282,7.475882371,1.480800181
2002,139.4354043,35.63414282,7.475882371,1.480800181
2003,139.4354043,35.63414282,7.475882371,1.480800181
2004,139.4354043,35.63414282,7.475882371,1.480800181
2005,139.4354043,35.63414282,7.475882371,1.480800181
2006,139.4354043,35.63414282,7.475882371,1.480800181
2007,139.4354043,35.63414282,7.475882371,1.480800181
2008,139.4354043,35.63414282,7.475882371,1.480800181
1999,139.4354043,35.6380688,7.06464801,1.639266396
2000,139.4354043,35.6380688,7.06464801,1.639266396
2001,139.4354043,35.6380688,7.06464801,1.639266396
2002,139.4354043,35.6380688,7.06464801,1.639266396
2003,139.4354043,35.6380688,7.06464801,1.639266396
2004,139.4354043,35.6380688,7.06464801,1.639266396
2005,139.4354043,35.6380688,7.06464801,1.639266396
2006,139.4354043,35.6380688,7.06464801,1.639266396
2007,139.4354043,35.6380688,7.06464801,1.639266396
2008,139.4354043,35.6380688,7.06464801,1.639266396
1999,139.4354043,35.64199477,6.656538143,1.604079068
2000,139.4354043,35.64199477,6.656538143,1.604079068
2001,139.4354043,35.64199477,6.656538143,1.604079068
2002,139.4354043,35.64199477,6.656538143,1.604079068
2003,139.4354043,35.64199477,6.656538143,1.604079068
2004,139.4354043,35.64199477,6.656538143,1.604079068
2005,139.4354043,35.64199477,6.656538143,1.604079068
2006,139.4354043,35.64199477,6.656538143,1.604079068
2007,139.4354043,35.64199477,6.656538143,1.604079068
2008,139.4354043,35.64199477,6.656538143,1.604079068
1999,139.4354043,35.64592075,6.252164654,1.347793711
2000,139.4354043,35.64592075,6.252164654,1.347793711
2001,139.4354043,35.64592075,6.252164654,1.347793711
2002,139.4354043,35.64592075,6.252164654,1.347793711
2003,139.4354043,35.64592075,6.252164654,1.347793711
2004,139.4354043,35.64592075,6.252164654,1.347793711
2005,139.4354043,35.64592075,6.252164654,1.347793711
2006,139.4354043,35.64592075,6.252164654,1.347793711
2007,139.4354043,35.64592075,6.252164654,1.347793711
2008,139.4354043,35.64592075,6.252164654,1.347793711
1999,139.4354043,35.64984673,5.852302106,0.947800688
2000,139.4354043,35.64984673,5.852302106,0.947800688
2001,139.4354043,35.64984673,5.852302106,0.947800688
2002,139.4354043,35.64984673,5.852302106,0.947800688
2003,139.4354043,35.64984673,5.852302106,0.947800688
2004,139.4354043,35.64984673,5.852302106,0.947800688
2005,139.4354043,35.64984673,5.852302106,0.947800688
2006,139.4354043,35.64984673,5.852302106,0.947800688
2007,139.4354043,35.64984673,5.852302106,0.947800688
2008,139.4354043,35.64984673,5.852302106,0.947800688
1999,139.4354043,35.6537727,5.457942038,0.599932221
2000,139.4354043,35.6537727,5.457942038,0.599932221
2001,139.4354043,35.6537727,5.457942038,0.599932221
2002,139.4354043,35.6537727,5.457942038,0.599932221
2003,139.4354043,35.6537727,5.457942038,0.599932221
2004,139.4354043,35.6537727,5.457942038,0.599932221
2005,139.4354043,35.6537727,5.457942038,0.599932221
2006,139.4354043,35.6537727,5.457942038,0.599932221
2007,139.4354043,35.6537727,5.457942038,0.599932221
2008,139.4354043,35.6537727,5.457942038,0.599932221
1999,139.4354043,35.65769868,5.070368518,0.448693062
2000,139.4354043,35.65769868,5.070368518,0.448693062
2001,139.4354043,35.65769868,5.070368518,0.448693062
2002,139.4354043,35.65769868,5.070368518,0.448693062
2003,139.4354043,35.65769868,5.070368518,0.448693062
2004,139.4354043,35.65769868,5.070368518,0.448693062
2005,139.4354043,35.65769868,5.070368518,0.448693062
2006,139.4354043,35.65769868,5.070368518,0.448693062
2007,139.4354043,35.65769868,5.070368518,0.448693062
2008,139.4354043,35.65769868,5.070368518,0.448693062
1999,139.4354043,35.66162465,4.691263881,0.650035789
2000,139.4354043,35.66162465,4.691263881,0.650035789
2001,139.4354043,35.66162465,4.691263881,0.650035789
2002,139.4354043,35.66162465,4.691263881,0.650035789
2003,139.4354043,35.66162465,4.691263881,0.650035789
2004,139.4354043,35.66162465,4.691263881,0.650035789
2005,139.4354043,35.66162465,4.691263881,0.650035789
2006,139.4354043,35.66162465,4.691263881,0.650035789
2007,139.4354043,35.66162465,4.691263881,0.650035789
2008,139.4354043,35.66162465,4.691263881,0.650035789
1999,139.4354043,35.71658832,3.1747336,1.775916827
2000,139.4354043,35.71658832,3.1747336,1.775916827
2001,139.4354043,35.71658832,3.1747336,1.775916827
2002,139.4354043,35.71658832,3.1747336,1.775916827
2003,139.4354043,35.71658832,3.1747336,1.775916827
2004,139.4354043,35.71658832,3.1747336,1.775916827
2005,139.4354043,35.71658832,3.1747336,1.775916827
2006,139.4354043,35.71658832,3.1747336,1.775916827
2007,139.4354043,35.71658832,3.1747336,1.775916827
2008,139.4354043,35.71658832,3.1747336,1.775916827
1999,139.4354043,35.7205143,3.474977317,1.380868785
2000,139.4354043,35.7205143,3.474977317,1.380868785
2001,139.4354043,35.7205143,3.474977317,1.380868785
2002,139.4354043,35.7205143,3.474977317,1.380868785
2003,139.4354043,35.7205143,3.474977317,1.380868785
2004,139.4354043,35.7205143,3.474977317,1.380868785
2005,139.4354043,35.7205143,3.474977317,1.380868785
2006,139.4354043,35.7205143,3.474977317,1.380868785
2007,139.4354043,35.7205143,3.474977317,1.380868785
2008,139.4354043,35.7205143,3.474977317,1.380868785
1999,139.4354043,35.72444027,3.801554358,0.947618487
2000,139.4354043,35.72444027,3.801554358,0.947618487
2001,139.4354043,35.72444027,3.801554358,0.947618487
2002,139.4354043,35.72444027,3.801554358,0.947618487
2003,139.4354043,35.72444027,3.801554358,0.947618487
2004,139.4354043,35.72444027,3.801554358,0.947618487
2005,139.4354043,35.72444027,3.801554358,0.947618487
2006,139.4354043,35.72444027,3.801554358,0.947618487
2007,139.4354043,35.72444027,3.801554358,0.947618487
2008,139.4354043,35.72444027,3.801554358,0.947618487
1999,139.4354043,35.7362182,4.884643867,0.387831149
2000,139.4354043,35.7362182,4.884643867,0.387831149
2001,139.4354043,35.7362182,4.884643867,0.387831149
2002,139.4354043,35.7362182,4.884643867,0.387831149
2003,139.4354043,35.7362182,4.884643867,0.387831149
2004,139.4354043,35.7362182,4.884643867,0.387831149
2005,139.4354043,35.7362182,4.884643867,0.387831149
2006,139.4354043,35.7362182,4.884643867,0.387831149
2007,139.4354043,35.7362182,4.884643867,0.387831149
2008,139.4354043,35.7362182,4.884643867,0.387831149
1999,139.4354043,35.74014418,5.268334744,0.812928208
2000,139.4354043,35.74014418,5.268334744,0.812928208
2001,139.4354043,35.74014418,5.268334744,0.812928208
2002,139.4354043,35.74014418,5.268334744,0.812928208
2003,139.4354043,35.74014418,5.268334744,0.812928208
2004,139.4354043,35.74014418,5.268334744,0.812928208
2005,139.4354043,35.74014418,5.268334744,0.812928208
2006,139.4354043,35.74014418,5.268334744,0.812928208
2007,139.4354043,35.74014418,5.268334744,0.812928208
2008,139.4354043,35.74014418,5.268334744,0.812928208
1999,139.4354043,35.74407015,5.65957335,1.245433985
2000,139.4354043,35.74407015,5.65957335,1.245433985
2001,139.4354043,35.74407015,5.65957335,1.245433985
2002,139.4354043,35.74407015,5.65957335,1.245433985
2003,139.4354043,35.74407015,5.65957335,1.245433985
2004,139.4354043,35.74407015,5.65957335,1.245433985
2005,139.4354043,35.74407015,5.65957335,1.245433985
2006,139.4354043,35.74407015,5.65957335,1.245433985
2007,139.4354043,35.74407015,5.65957335,1.245433985
2008,139.4354043,35.74407015,5.65957335,1.245433985
1999,139.4354043,35.74799613,6.05689725,1.340252378
2000,139.4354043,35.74799613,6.05689725,1.340252378
2001,139.4354043,35.74799613,6.05689725,1.340252378
2002,139.4354043,35.74799613,6.05689725,1.340252378
2003,139.4354043,35.74799613,6.05689725,1.340252378
2004,139.4354043,35.74799613,6.05689725,1.340252378
2005,139.4354043,35.74799613,6.05689725,1.340252378
2006,139.4354043,35.74799613,6.05689725,1.340252378
2007,139.4354043,35.74799613,6.05689725,1.340252378
2008,139.4354043,35.74799613,6.05689725,1.340252378
1999,139.4354043,35.75192211,6.459183568,1.081561105
2000,139.4354043,35.75192211,6.459183568,1.081561105
2001,139.4354043,35.75192211,6.459183568,1.081561105
2002,139.4354043,35.75192211,6.459183568,1.081561105
2003,139.4354043,35.75192211,6.459183568,1.081561105
2004,139.4354043,35.75192211,6.459183568,1.081561105
2005,139.4354043,35.75192211,6.459183568,1.081561105
2006,139.4354043,35.75192211,6.459183568,1.081561105
2007,139.4354043,35.75192211,6.459183568,1.081561105
2008,139.4354043,35.75192211,6.459183568,1.081561105
1999,139.4354043,35.75584808,6.865560043,0.960774
2000,139.4354043,35.75584808,6.865560043,0.960774
2001,139.4354043,35.75584808,6.865560043,0.960774
2002,139.4354043,35.75584808,6.865560043,0.960774
2003,139.4354043,35.75584808,6.865560043,0.960774
2004,139.4354043,35.75584808,6.865560043,0.960774
2005,139.4354043,35.75584808,6.865560043,0.960774
2006,139.4354043,35.75584808,6.865560043,0.960774
2007,139.4354043,35.75584808,6.865560043,0.960774
2008,139.4354043,35.75584808,6.865560043,0.960774
1999,139.4354043,35.75977406,7.275341319,1.027722338
2000,139.4354043,35.75977406,7.275341319,1.027722338
2001,139.4354043,35.75977406,7.275341319,1.027722338
2002,139.4354043,35.75977406,7.275341319,1.027722338
2003,139.4354043,35.75977406,7.275341319,1.027722338
2004,139.4354043,35.75977406,7.275341319,1.027722338
2005,139.4354043,35.75977406,7.275341319,1.027722338
2006,139.4354043,35.75977406,7.275341319,1.027722338
2007,139.4354043,35.75977406,7.275341319,1.027722338
2008,139.4354043,35.75977406,7.275341319,1.027722338
1999,139.4354043,35.76370004,7.687982972,0.795115274
2000,139.4354043,35.76370004,7.687982972,0.795115274
2001,139.4354043,35.76370004,7.687982972,0.795115274
2002,139.4354043,35.76370004,7.687982972,0.795115274
2003,139.4354043,35.76370004,7.687982972,0.795115274
2004,139.4354043,35.76370004,7.687982972,0.795115274
2005,139.4354043,35.76370004,7.687982972,0.795115274
2006,139.4354043,35.76370004,7.687982972,0.795115274
2007,139.4354043,35.76370004,7.687982972,0.795115274
2008,139.4354043,35.76370004,7.687982972,0.795115274
1999,139.4394569,35.61058696,10.10485297,2.310257432
2000,139.4394569,35.61058696,10.10485297,2.310257432
2001,139.4394569,35.61058696,10.10485297,2.310257432
2002,139.4394569,35.61058696,10.10485297,2.310257432
2003,139.4394569,35.61058696,10.10485297,2.310257432
2004,139.4394569,35.61058696,10.10485297,2.310257432
2005,139.4394569,35.61058696,10.10485297,2.310257432
2006,139.4394569,35.61058696,10.10485297,2.310257432
2007,139.4394569,35.61058696,10.10485297,2.310257432
2008,139.4394569,35.61058696,10.10485297,2.310257432
1999,139.4394569,35.61451294,9.687600431,1.960496025
2000,139.4394569,35.61451294,9.687600431,1.960496025
2001,139.4394569,35.61451294,9.687600431,1.960496025
2002,139.4394569,35.61451294,9.687600431,1.960496025
2003,139.4394569,35.61451294,9.687600431,1.960496025
2004,139.4394569,35.61451294,9.687600431,1.960496025
2005,139.4394569,35.61451294,9.687600431,1.960496025
2006,139.4394569,35.61451294,9.687600431,1.960496025
2007,139.4394569,35.61451294,9.687600431,1.960496025
2008,139.4394569,35.61451294,9.687600431,1.960496025
1999,139.4394569,35.61843892,9.272052903,1.595333641
2000,139.4394569,35.61843892,9.272052903,1.595333641
2001,139.4394569,35.61843892,9.272052903,1.595333641
2002,139.4394569,35.61843892,9.272052903,1.595333641
2003,139.4394569,35.61843892,9.272052903,1.595333641
2004,139.4394569,35.61843892,9.272052903,1.595333641
2005,139.4394569,35.61843892,9.272052903,1.595333641
2006,139.4394569,35.61843892,9.272052903,1.595333641
2007,139.4394569,35.61843892,9.272052903,1.595333641
2008,139.4394569,35.61843892,9.272052903,1.595333641
1999,139.4394569,35.62236489,8.85845033,1.275322885
2000,139.4394569,35.62236489,8.85845033,1.275322885
2001,139.4394569,35.62236489,8.85845033,1.275322885
2002,139.4394569,35.62236489,8.85845033,1.275322885
2003,139.4394569,35.62236489,8.85845033,1.275322885
2004,139.4394569,35.62236489,8.85845033,1.275322885
2005,139.4394569,35.62236489,8.85845033,1.275322885
2006,139.4394569,35.62236489,8.85845033,1.275322885
2007,139.4394569,35.62236489,8.85845033,1.275322885
2008,139.4394569,35.62236489,8.85845033,1.275322885
1999,139.4394569,35.62629087,8.447078413,1.04289106
2000,139.4394569,35.62629087,8.447078413,1.04289106
2001,139.4394569,35.62629087,8.447078413,1.04289106
2002,139.4394569,35.62629087,8.447078413,1.04289106
2003,139.4394569,35.62629087,8.447078413,1.04289106
2004,139.4394569,35.62629087,8.447078413,1.04289106
2005,139.4394569,35.62629087,8.447078413,1.04289106
2006,139.4394569,35.62629087,8.447078413,1.04289106
2007,139.4394569,35.62629087,8.447078413,1.04289106
2008,139.4394569,35.62629087,8.447078413,1.04289106
1999,139.4394569,35.63021685,8.038279632,0.96364378
2000,139.4394569,35.63021685,8.038279632,0.96364378
2001,139.4394569,35.63021685,8.038279632,0.96364378
2002,139.4394569,35.63021685,8.038279632,0.96364378
2003,139.4394569,35.63021685,8.038279632,0.96364378
2004,139.4394569,35.63021685,8.038279632,0.96364378
2005,139.4394569,35.63021685,8.038279632,0.96364378
2006,139.4394569,35.63021685,8.038279632,0.96364378
2007,139.4394569,35.63021685,8.038279632,0.96364378
2008,139.4394569,35.63021685,8.038279632,0.96364378
1999,139.4394569,35.63414282,7.632467455,1.058672394
2000,139.4394569,35.63414282,7.632467455,1.058672394
2001,139.4394569,35.63414282,7.632467455,1.058672394
2002,139.4394569,35.63414282,7.632467455,1.058672394
2003,139.4394569,35.63414282,7.632467455,1.058672394
2004,139.4394569,35.63414282,7.632467455,1.058672394
2005,139.4394569,35.63414282,7.632467455,1.058672394
2006,139.4394569,35.63414282,7.632467455,1.058672394
2007,139.4394569,35.63414282,7.632467455,1.058672394
2008,139.4394569,35.63414282,7.632467455,1.058672394
1999,139.4394569,35.6380688,7.230144793,1.298868453
2000,139.4394569,35.6380688,7.230144793,1.298868453
2001,139.4394569,35.6380688,7.230144793,1.298868453
2002,139.4394569,35.6380688,7.230144793,1.298868453
2003,139.4394569,35.6380688,7.230144793,1.298868453
2004,139.4394569,35.6380688,7.230144793,1.298868453
2005,139.4394569,35.6380688,7.230144793,1.298868453
2006,139.4394569,35.6380688,7.230144793,1.298868453
2007,139.4394569,35.6380688,7.230144793,1.298868453
2008,139.4394569,35.6380688,7.230144793,1.298868453
1999,139.4394569,35.64199477,6.831928152,1.276745448
2000,139.4394569,35.64199477,6.831928152,1.276745448
2001,139.4394569,35.64199477,6.831928152,1.276745448
2002,139.4394569,35.64199477,6.831928152,1.276745448
2003,139.4394569,35.64199477,6.831928152,1.276745448
2004,139.4394569,35.64199477,6.831928152,1.276745448
2005,139.4394569,35.64199477,6.831928152,1.276745448
2006,139.4394569,35.64199477,6.831928152,1.276745448
2007,139.4394569,35.64199477,6.831928152,1.276745448
2008,139.4394569,35.64199477,6.831928152,1.276745448
1999,139.4394569,35.64592075,6.438579431,0.984593328
2000,139.4394569,35.64592075,6.438579431,0.984593328
2001,139.4394569,35.64592075,6.438579431,0.984593328
2002,139.4394569,35.64592075,6.438579431,0.984593328
2003,139.4394569,35.64592075,6.438579431,0.984593328
2004,139.4394569,35.64592075,6.438579431,0.984593328
2005,139.4394569,35.64592075,6.438579431,0.984593328
2006,139.4394569,35.64592075,6.438579431,0.984593328
2007,139.4394569,35.64592075,6.438579431,0.984593328
2008,139.4394569,35.64592075,6.438579431,0.984593328
1999,139.4394569,35.64984673,6.051048022,0.829809241
2000,139.4394569,35.64984673,6.051048022,0.829809241
2001,139.4394569,35.64984673,6.051048022,0.829809241
2002,139.4394569,35.64984673,6.051048022,0.829809241
2003,139.4394569,35.64984673,6.051048022,0.829809241
2004,139.4394569,35.64984673,6.051048022,0.829809241
2005,139.4394569,35.64984673,6.051048022,0.829809241
2006,139.4394569,35.64984673,6.051048022,0.829809241
2007,139.4394569,35.64984673,6.051048022,0.829809241
2008,139.4394569,35.64984673,6.051048022,0.829809241
1999,139.4394569,35.6537727,5.670526741,0.887444081
2000,139.4394569,35.6537727,5.670526741,0.887444081
2001,139.4394569,35.6537727,5.670526741,0.887444081
2002,139.4394569,35.6537727,5.670526741,0.887444081
2003,139.4394569,35.6537727,5.670526741,0.887444081
2004,139.4394569,35.6537727,5.670526741,0.887444081
2005,139.4394569,35.6537727,5.670526741,0.887444081
2006,139.4394569,35.6537727,5.670526741,0.887444081
2007,139.4394569,35.6537727,5.670526741,0.887444081
2008,139.4394569,35.6537727,5.670526741,0.887444081
1999,139.4394569,35.65769868,5.298526128,0.897810073
2000,139.4394569,35.65769868,5.298526128,0.897810073
2001,139.4394569,35.65769868,5.298526128,0.897810073
2002,139.4394569,35.65769868,5.298526128,0.897810073
2003,139.4394569,35.65769868,5.298526128,0.897810073
2004,139.4394569,35.65769868,5.298526128,0.897810073
2005,139.4394569,35.65769868,5.298526128,0.897810073
2006,139.4394569,35.65769868,5.298526128,0.897810073
2007,139.4394569,35.65769868,5.298526128,0.897810073
2008,139.4394569,35.65769868,5.298526128,0.897810073
1999,139.4394569,35.71658832,3.527701186,1.899622268
2000,139.4394569,35.71658832,3.527701186,1.899622268
2001,139.4394569,35.71658832,3.527701186,1.899622268
2002,139.4394569,35.71658832,3.527701186,1.899622268
2003,139.4394569,35.71658832,3.527701186,1.899622268
2004,139.4394569,35.71658832,3.527701186,1.899622268
2005,139.4394569,35.71658832,3.527701186,1.899622268
